,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
141,2498,宏達國際電子股份有限公司,宏達電,通信網路業,－,桃園市桃園區興華路23號,16003518,王雪紅,王雪紅,沈道邦,財務長,遴選中,(03)375-3252,86/05/15,91/03/26,新台幣 10.0000元,8194581850,819458185,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,許晉銘,洪國田,HTC,"No. 23, Xinghua Rd., Taoyuan Dist.,Taoyuan City 330, Taiwan, R.O.C.",(03)375-3251,spokesman@htc.com,http://www.htc.com,曾慧美,財務資深處長,02-89124138,ir@htc.com,http://www.htc.com/tw/csr/stakeholders/stakeholder-engagement/
142,3002,歐格電子股份有限公司,歐格,電腦及週邊設備業,－,台北市內湖區內湖路一段88號5樓,31306250,李廣浩,李廣浩,林瑞峰,協理,陳玫伶,(02)2799-1199,72/08/01,91/01/23,新台幣 10.0000元,1020000000,102000000,0,0,合併,每年,董事會,富邦綜合證券股務代理部,(02)2361-1300,台北市中正區許昌街17號2樓(壽德大樓),勤業眾信聯合會計師事務所,謝建新,池瑞全,AHOKU,"5F,No.88,Sec.1,Nei-Hu Rd.Taipei,Taiwan,R.O.C.",(02)2799-9099,ahoku@ahoku.com,http://www.ahoku.com.tw,林瑞峰,協理,(02) 2799-1199,kevin.lin@ahoku.com,https://www.ahoku.com.tw/zh-TW/page/-/Social-Responsibility_Stakeholders.html
143,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
144,3003,健和興端子股份有限公司,健和興,電子零組件業,－,彰化縣線西鄉彰濱東三路8號,59276051,鄭克彬,鄭景壬,曾玉卿,財務部經理,黃淑雯,(04)7580001,67/02/10,91/02/19,新台幣 10.0000元,1556548900,155654890,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)23148800,台北市重慶南路一段2號5樓,安永聯合會計師事務所,涂清淵,黃宇廷,KST,"8,E,3rd ROAD,CHANG PIN IND.PARKHSIEN SHI,CHANG HWA,TAIWAN,R.O.C.",(04)7580003,kst@ksterminals.com.tw,http://www.ksterminals.com.tw,曾玉卿,財務部經理,(04)7580001-310,ir@ksterminals.com.tw,www.ksterminals.com.tw
145,3005,神基投資控股股份有限公司,神基,電腦及週邊設備業,－,桃園市龜山區文化里文化二路200號1樓,22099532,黃明漢,黃明漢,黃明漢,總經理,孫偉倖,02-27857888,78/10/05,91/02/25,新台幣 10.0000元,5954614000,595461400,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,臺北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,劉倩瑜,鄭雅慧,Getac,"1F., No. 200, Wunhua 2nd Rd., Guishan Dist., Taoyuan City, Taiwan (R.O.C.)Taoyuan ,Taiwan, R.O.C",02-27852555,stocks@getac.com.tw,https://www.getacgroup.com,孫偉倖,總監,02-27857888 #5124,stocks@getac.com.tw,https://tw.getacgroup.com/sustainability/index.php?index_id=46
146,3006,晶豪科技股份有限公司,晶豪科,半導體業,－,新竹科學園區新竹市工業東四路23號,16130280,陳興海,張明鑒,吳鴻基,特別助理,張幸珠,03-5781-970,87/06/02,91/03/04,新台幣 10.0000元,2861569530,286156953,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號地下二樓,資誠聯合會計師事務所,鄭雅慧,李典易,ESMT,"NO 23,Industry E. RD. IV ,Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.",03-5781971,spokesman@esmt.com.tw,www.esmt.com.tw,吳鴻基,特別助理,03-5781-970,spokesman@esmt.com.tw,http://www.esmt.com.tw/taiwan/main_stakeholder.htm
147,3008,大立光電股份有限公司,大立光,光電業,－,台中市南屯區精科路11號,22480876,林恩舟,林恩平,林恩平,執行長,黃印嘉,04-36002345,76/04/17,91/03/11,新台幣 10.0000元,1341401970,134140197,0,0,合併,每半會計年度,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,郭士華,吳俊源,LARGAN,"No.11, Jingke Rd., Nantun Dist., Taichung City 40852, Taiwan.Taichung,Taiwan",04-36006692,precision@largan.com.tw,www.largan.com.tw,黃印嘉,代理發言人,04-36002345,invest@largan.com.tw,http://www.largan.com.tw/html/about/governance.php
148,3010,華立企業股份有限公司,華立,電子通路業,－,高雄市前金區中正四路235號10樓,75514419,張瑞欽,張尊賢,黃露慧,董事長特別助理,林仁智,07-2164311,57/10/01,91/07/22,新台幣 10.0000元,2360179410,236017941,0,0,合併,每年,股東會,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳秋燕,陳珍麗,WAH LEE,"10F,No.235,Chung Cheng 4th RoadKaohsiung,Taiwan,R.O.C",07-2811480,service@wahlee.com,http://www.wahlee.com,林振全,經理,02-27152087 ext22061,eric.lin@wahlee.com,http://www.wahlee.com/ZH/StackHolder
149,3011,今皓實業股份有限公司,今皓,電子零組件業,－,新北市新店區寶興路53號,20950226,林文煌,吳家鑫,朱美珍,財會部經理,胡耀宗,2918-9189,72/01/11,91/07/22,新台幣 10.0000元,1127192510,112719251,0,0,合併,每年,股東會,台新證券股務代理部,2504-8125,台北市建國北路一段96號B1,勤業眾信會計師事務所,黃堯麟,方涵妮,JH,"NO.53,PAO HSIN ROAD,HSIN TIEN DIST.NEW TAIPEI CITY ,TAIWAN,R.O.C",2918-1334,hudenny@jh.com.tw,www.jh.com.tw,胡先生,公關室主任,2918-9189分機175,hudenny@jh.com.tw,http://www.jh.com.tw/shareholder-interested.php
150,3013,晟銘電子科技股份有限公司,晟銘電,電腦及週邊設備業,－,台北市內湖區民權東路六段27號2~6F,04777186,林木和,羅志吉,黃世杰,財務處協理,蘇忠慶,02-2797-3999,65/06/17,91/09/16,新台幣 10.0000元,1559350180,155935018,0,0,合併,每年,股東會,中國信託代理部,02-6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,顏幸福,王怡文,UNEEC,"2~6F, No.27 ,Sec.6 Mincyuan E. Rd.,Neihu DistrictTaipei , Taiwan",02-2797-5058,jimmy_huang@tw.uneec.com,http://www.uneec.com/,黃世杰,財務處協理,2797-3999#8758,jimmy_huang@tw.uneec.com,http://www.uneec.com/tw/stakeholder
151,3014,聯陽半導體股份有限公司,聯陽,半導體業,－,新竹縣新竹科學園區創新一路13號3樓,84149717,胡鈞陽,林弘堯,林秀哲,專案處長,劉燦煌,(03)5798658,85/05/29,91/10/29,新台幣 10.0000元,1610801240,161080124,0,0,合併,每年,股東會,宏遠證券股份有限公司,(02)23268818,臺北市信義路四段236號3樓,安永聯合會計師事務所,邱琬茹,許新民,ITE,"NO. 13, Chuangsin 1st Rd,Science Park, Hsinchu 30076, Taiwan, ROCHsin-chu , Taiwan 30076 , R.O.C.",(03)5794534,itesupport@ite.com.tw,www.ite.com.tw,林秀哲,專案處長,02-29126889#2388,sj.lin@ite.com.tw,http://www.ite.com.tw/zh-tw/csr/stockholder
152,3015,全漢企業股份有限公司,全漢,電子零組件業,－,桃園市桃園區建國東路22號,84239055,鄭雅仁,鄭雅仁,姚文鈞,經理,李芙蓉,(03)3759888,82/04/15,91/10/16,新台幣 10.0000元,1872619500,187261950,0,0,合併,每年,董事會,兆豐證券股份有限公司股務代理部,(02)33930898,台北市忠孝東路2段95號1樓,安侯建業聯合會計師事務所,張純怡,趙敏如,FSP,"No.22,Jianguo E,Rd.,Taoyuan City330,Taiwan, R.O.C.",(03)3756966,cqe@fsp-group.com.tw,https://www.fsp-group.com,姚文鈞,經理,(03)3759888,cqe@fsp-group.com.tw,https://www.fsp-group.com
153,3016,嘉晶電子股份有限公司,嘉晶,半導體業,－,新竹市科學工業園區篤行一路10號,16130388,徐建華,孫慶宗,范桂榮,發言人,林婷苑,03-5632255,87/11/09,91/12/24,新台幣 10.0000元,2823206390,282320639,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,謝智政,林玉寬,EPi,"No.10 Dusing Road I,Science Park ,Hsin Chu City,TaiwanHsin-Chu City, Taiwan, R.O.C",03-5632148,epi@epi.episil.com,www.epi.episil.com,范桂榮,發言人,03-5632255,famy.fan@epi.episil.com,http://www.epi.episil.com/stakeholders/contact-us
154,3017,奇鋐科技股份有限公司,奇鋐,電腦及週邊設備業,－,高雄市前鎮區新生路248之27號,86427715,沈慶行,沈慶行,陳易成,副總經理,李怡芬、郭惠英,07-8157612,80/12/17,91/09/27,新台幣 10.0000元,3533101570,353310157,0,0,合併,每年,董事會,元大證券股份有限公司,02-25865859,台北市大同區承德路三段210號地下一樓,安永聯合會計師事務所,陳政初,洪國森,AVC,"No. 248-27, Hsin-Sheng Rd., Chien Zhen District,Kaohsiung, Taiwan, R.O.C.",07-8120018,stock@avc.co,http://www.avc.co,郭惠英,公司治理主管,02-22996930,patty_kuo@avc.co,http://www.avc.co/zh-tw/CorporateResponsibility/Stakeholders
155,3018,同開科技工程股份有限公司,同開,其他電子業,－,臺北市中山區明水路602號3樓,96924451,彭國倫,彭國倫,彭國倫,董事長,溫雅貴,(02)8501-5778,85/01/05,91/08/26,新台幣 10.0000元,731471320,73147132,8982831,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,臺北市松山區東興路8號B1樓,正風聯合會計師事務所,周銀來,賴家裕,TUNG KAI,"3F., No. 602, Mingshui Rd., Zhongshan Dist.,Taipei City ,Taiwan (R.O.C.)",(02)8501-5159,tkmail@tkte.com.tw,www.tkte.com.tw,彭國倫,董事長,(02)8501-5778,tkmail@tkte.com.tw,www.tkte.com.tw
156,3019,亞洲光學股份有限公司,亞光,光電業,－,台中市潭子區南二路22-3號,55921894,賴以仁,林泰朗,張士駿,副總經理,林侑政,(04)2533-5175,69/10/09,91/08/26,新台幣 10.0000元,2810839010,281083901,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,ASIA,"No. 22-3 South Second RoadT.E.P.Z., Taichung City 427 Taiwan, ROC",(04)2534-2302,ir@aoci.com.tw,www.asia-optical.com,張士駿,副總經理,(04)2533-5175,ir@aoci.com.tw,http://www.asia-optical.com/sub_level.php?ls=228
157,3021,鴻名企業股份有限公司,鴻名,電子零組件業,－,台北市東興路59號6樓,84274833,張允騰,王祥宇,林冠宇,資深副總經理,黃小菁,(02)8768-2688,82/05/25,91/08/26,新台幣 10.0000元,940000000,94000000,0,0,合併,每年,董事會,中國信託商業銀行,02-66365566,台北市中正區重慶南路1段83號5樓,安侯建業聯合會計師事務所,王怡文,羅瑞蘭,WELLTEND,"6F, No.59, Tung Hsing Road,　Taipei, Taiwan, R.O.C.",(02)8768-2588,ir@welltend.com.tw,www.welltend.com.tw,林冠宇,資深副總經理,(02)8768-2688,ir.welltend.com.tw,http://www.welltend.com.tw/
158,3022,威強電工業電腦股份有限公司,威強電,電腦及週邊設備業,－,新北市汐止區中興路29號,97445303,張明智,江重良,陳怡蓉,經理,周慧琪,(02)2690-2098,86/04/17,91/08/26,新台幣 10.0000元,1765977900,176597790,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,陳宗哲,韓沂璉,IEI,"No.29, Zhongxing Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",(02)2649-1178,ir@ieiworld.com,www.ieiworld.com/,周慧琪,副理,02-26902098,peggy@ieiworld.com,new.ieiworld.com/tw/finance/con_show.php?op=showone&cid=52
159,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
160,3023,信邦電子股份有限公司,信邦,電子零組件業,－,苗栗市國華路582號,23542766,王紹新,梁偉銘,張集州,處長,邱丞蔓,037-330099,78/12/06,91/08/26,新台幣 10.0000元,2333769650,233376965,0,0,合併,每年,股東會,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,黃子評,陳明宏,SINBON,"582 Kuo Hwa Rd Miaoli 360,Taiwan",037-367945,matthew@sinbon.com,www.sinbon.com,張集州,處長,Chang Chi Chou,matthew@sinbon.com,www.sinbon.com
161,3024,憶聲電子股份有限公司,憶聲,光電業,－,桃園市中壢區中園路198號,44955117,彭亭玉,彭亭玉,王承慶,副總經理,莊瑞玉,03-4515494,65/07/21,91/08/26,新台幣 10.0000元,2771574960,277157496,0,0,合併,每年,股東會,元大證券(股)公司,02-25865859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,林雅慧,吳漢期,ACTION,"198 CHUNG YUAN RD., CHUNG LI IND.ZONE CHUNG LI TAIWAN R.O.C",03-4520697,acct@action.com.tw,WWW.ACTION.COM.TW,王承慶,發言人,03-4515494,cc_wang@action.com.tw,www.action.com.tw
162,3025,星通資訊股份有限公司,星通,通信網路業,－,新竹科學工業園區新安路八號七樓,22099863,葉茂林,葉茂林,蔡幸娟,事業發展部協理,鄭麗櫻,03-5787696,80/12/03,91/08/26,新台幣 10.0000元,709205500,70920550,0,0,合併,每年,股東會,元大證券股份有限公司,2586-5859,10366 台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,林政治,黃裕峰,LOOP,"7F,NO.8,Hsin Ann Rd.Science-Based Industrial Park　Hsinchu,300092 Taiwan.",03-5787695,sandy_tsaih@looptelecom.com,www.looptelecom.com,蔡幸娟,事業發展部協理,03-5787696#1068,sandy_tsaih@looptelecom.com,www.looptelecom.com/cht.php
163,3026,禾伸堂企業股份有限公司,禾伸堂,電子零組件業,－,台北市內湖區環山路二段六十二號一樓,20891326,唐錦榮,唐錦榮,黃建融,處長,張淑英,(02)2627-0383,70/06/01,91/08/26,新台幣 10.0000元,1579907790,157990779,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,許明芳,陳蓓琪,HOLY STONE,"1F1, NO.62, Sec.2. Huang Shan Rd., Nei HU Dist.,Taipei,Taiwan , R.O.C.",(02)2658-9558,IR@holystone.com.tw,http://www.holystone.com.tw,蕭春婷,經理,(02)2627-0383 #249,IR@holystone.com.tw,http://www.holystone.com.tw/duty.do?ccId=7
164,3027,盛達電業股份有限公司,盛達,通信網路業,－,新北市新店區中興路2段192號8樓,33659498,陳忠廷,陳弘政,陳弘政,總經理,無,02-29145665,62/03/26,91/08/26,新台幣 10.0000元,988563110,98856311,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27035000,台北巿敦化南路2段97號B2,勤業眾信聯合會計師事務所,陳招美,張耿禧,BILLION,"8F., No.192, Sec. 2, Zhongxing Rd.,Xindian Dist., Xinbei City, Taiwan",02-29182895,press@billion.com,http://www.billion.com,蔡亭君,管理部經理,2914-5665,press@billion.com,http://www.billion.com/index.aspx?lang=TW
165,3028,增你強股份有限公司,增你強,電子通路業,－,台北市內湖區新湖二路250巷8號,12401698,周友義,葉律昌,葉律昌,總經理,周俊賢,(02)2792-8788,71/10/06,91/08/26,新台幣 10.0000元,2138248640,213824864,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,資誠聯合會計師事務所,陳晉昌,林一帆,ZENITRON,"NO.8,Lane 250,Sinhu 2nd Rd.,Neihu DistrictTaipei City,Taiwan,R.O.C",(02)2796-8080,tommy_yeh@zenitron.com.tw,www.zenitron.com.tw,葉律昌,總經理,(02)2792-8788,tommy_yeh@zenitron.com.tw,www.zenitron.com.tw/_ch/01_about/01_detail.php?MainID=13
166,3029,零壹科技股份有限公司,零壹,資訊服務業,－,台北市內湖區內湖路一段360巷8號10樓,30922431,林嘉勳,黃素娥,金可玫,財務處資深協理,周良一,26565656,69/06/27,91/08/26,新台幣 10.0000元,1268742120,126874212,0,0,合併,每年,董事會,元富證券股份有限公司,(02)2768-6668,105台北市松山區光復北路11巷35號B1,勤業眾信會計師事務所,劉建良,陳培德,ZERO ONE,"10F., No.8, Ln. 360, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114, TaiwanTaipei,114 Taiwan R.O.C.",26560810,cmichelle@zerone.com.tw,www.zerone.com.tw,金可玫,財務處資深協理,26565656,michelle@zerone.com.tw,WWW.ZERONE.COM.TW
167,3030,德律科技股份有限公司,德律,其他電子業,－,台北市士林區德行西路45號7樓,23292535,陳玠源,陳玠源,林江淮,營業部副總經理,陳冠元,(02)2832-8918,78/04/10,91/10/29,新台幣 10.0000元,2362160000,236216000,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,潘慧玲,顏裕芳,TRI,"7F., No.45, Dexing W. Rd., Shilin District, Taipei CityTaiwan,Taipei",(02)2832-0598,ir@tri.com.tw,http://www.tri.com.tw,陳冠元,財務部資深經理,(02)2832-8918,ir@tri.com.tw,http://www.tri.com.tw/tw/investor/investor.html
168,3031,佰鴻工業股份有限公司,佰鴻,光電業,－,新北市板橋區和平路19~25號3樓,34452164,廖宗仁,廖宗仁,林美蓮,處長,廖心蓓,(02)29591090,70/06/01,91/08/26,新台幣 10.0000元,1816742240,181674224,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,許育峰,李慈慧,BRIGHT,"3F., No.19, Heping Rd.,Banqiao Dist., New Taipei City, Taiwan",(02)29547006,may.lin@brtled.com,www.brtled.com,林美蓮,處長,02-29591090#210,may.lin@brtled.com,www.brtled.com/web/investor/investor_8.jsp?no=7
169,3032,偉訓科技股份有限公司,偉訓,電子零組件業,－,台南市安南區安和路二段54巷225號,69577160,柯吉源,王駿東,王駿東,總經理,陳慧珊,06-3560606,68/02/16,91/08/26,新台幣 10.0000元,1132856260,113285626,10000000,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市大同區承德路三段210號地下1樓,勤業眾信聯合會計師事務所,王騰葦,李季珍,COMPUCASE,"NO.225,LANE 54,SEC.2,AN HO ROND.TAINAN, TAIWAN, R.O.C.",06-3560505,yachu-hong@hec-group.com.tw,http://www.hec-group.com.tw,陳慧珊,經理,06-3560606#108,stacey-chen@hec-group.com.tw,http://www.hec-group.com.tw/index.php?id=170&L=1
